id,h_0_depth,h_450_depth,h_900_depth,h_1350_depth,h_1800_depth,h_2250_depth,h_2700_depth,h_3150_depth,h_3600_depth,h_4050_depth,h_4500_depth,h_4950_depth,h_5400_depth,h_5850_depth,h_6300_depth,h_6750_depth,h_7200_depth
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0,0.0139459995552897,0.0389849990606308,0.0728100016713142,0.1061080023646354,0.1357450038194656,0.161882996559143,0.185712993144989,0.2072570025920868,0.3792360126972198,0.7310240268707275,1.096567988395691,1.4044430255889893,1.7278649806976318,2.0393290519714355,2.047347068786621,2.050718069076538
9,0.0,0.0511449985206127,0.115225002169609,0.1797419935464859,0.2442830055952072,0.3088249862194061,0.3733670115470886,0.4506179988384247,0.5654439926147461,0.7119320034980774,0.8836089968681335,1.014106035232544,1.04925799369812,1.0952579975128174,1.1163820028305054,1.128453016281128,1.137110948562622
11,0.0,0.0152700003236532,0.0306160002946853,0.040497999638319,0.0471239984035491,0.0537079982459545,0.0607179999351501,0.0658150017261505,0.0694490000605583,0.0717639997601509,0.0732019990682601,0.0742349997162818,0.0748870000243187,0.0752689987421035,0.0755150020122528,0.0758109986782074,0.0766829997301101
13,0.0,0.0606909990310668,0.2251210063695907,0.3817459940910339,0.5358759760856628,0.7119989991188049,0.8628969788551331,1.0130850076675415,1.069574952125549,1.117719054222107,1.173902988433838,1.2258150577545166,1.2740999460220337,1.325150966644287,1.3810789585113523,1.437168002128601,1.4967130422592163
15,0.0,0.0192210003733634,0.0407009981572628,0.0576770007610321,0.0749069973826408,0.0860780030488967,0.091398999094963,0.0939650014042854,0.0953999981284141,0.0962369963526725,0.0967150032520294,0.0969899967312812,0.0971539989113807,0.0972800031304359,0.0974700003862381,0.0977649986743927,0.0991450026631355
17,0.0,0.0953830033540725,0.2221609950065612,0.7090749740600586,1.182826042175293,1.4331170320510864,1.7027419805526731,2.005286931991577,2.0526959896087646,2.057931900024414,2.062952041625977,2.071376085281372,2.0741329193115234,2.075594902038574,2.076436996459961,2.0770230293273926,2.0774240493774414
19,0.0,0.1540980041027069,0.7448880076408386,1.1079959869384766,1.2509299516677856,1.528167963027954,1.866353988647461,2.194036960601806,2.4541890621185303,2.7393031120300293,3.0030879974365234,3.3108599185943604,3.6893270015716553,4.132497787475586,4.685822010040283,5.292795181274414,5.953029155731201
21,0.0,0.1569460034370422,0.4795019924640655,1.022555947303772,1.033000946044922,1.0389100313186646,1.04829204082489,1.1603009700775146,1.267886996269226,1.3602700233459473,1.44308602809906,1.513893961906433,1.5860949754714966,1.6700379848480225,1.7494850158691406,1.825490951538086,1.8977349996566768
